date,store,item,sales
2023-12-12,1,1,103
2023-12-13,1,1,105
2023-12-14,1,1,107
2023-12-15,1,1,106
2023-12-16,1,1,87
2023-12-17,1,1,93
2023-12-18,1,1,103
2023-12-19,1,1,108
2023-12-20,1,1,106
2023-12-21,1,1,96
2023-12-22,1,1,114
2023-12-23,1,1,88
2023-12-24,1,1,100
2023-12-25,1,1,114
2023-12-26,1,1,110
2023-12-27,1,1,112
2023-12-28,1,1,113
2023-12-29,1,1,108
2023-12-30,1,1,93
2023-12-31,1,1,98
2021-01-01,1,2,37
2021-01-02,1,2,48
2021-01-03,1,2,49
2021-01-04,1,2,73
2021-01-05,1,2,59
2021-01-06,1,2,59
2021-01-07,1,2,217
2021-01-08,1,2,59
2021-01-09,1,2,46
2021-01-10,1,2,53
2021-01-11,1,2,72
2021-01-12,1,2,66
2021-01-13,1,2,59
2021-01-14,1,2,61
2021-01-15,1,2,66
2021-01-16,1,2,30
2021-01-17,1,2,48
2021-01-18,1,2,74
2021-01-19,1,2,77
2021-01-20,1,2,56
2021-01-21,1,2,63
2021-01-22,1,2,77
2021-01-23,1,2,46
2021-01-24,1,2,54
2021-01-25,1,2,61
2021-01-26,1,2,83
2021-01-27,1,2,61
2021-01-28,1,2,47
2021-01-29,1,2,74
2021-01-30,1,2,52
2021-01-31,1,2,47
2021-02-01,1,2,78
2021-02-02,1,2,78
2021-02-03,1,2,78
2021-02-04,1,2,70
2021-02-05,1,2,69
2021-02-06,1,2,50
2021-02-07,1,2,46
2021-02-08,1,2,212
2021-02-09,1,2,84
2021-02-10,1,2,68
2021-02-11,1,2,70
2021-02-12,1,2,86
2021-02-13,1,2,61
2021-02-14,1,2,51
2021-02-15,1,2,77
2021-02-16,1,2,86
2021-02-17,1,2,78
2021-02-18,1,2,95
2021-02-19,1,2,83
2021-02-20,1,2,50
2021-02-21,1,2,48
2021-02-22,1,2,88
2021-02-23,1,2,76
2021-02-24,1,2,81
2021-02-25,1,2,57
2021-02-26,1,2,81
2021-02-27,1,2,47
2021-02-28,1,2,47
2021-03-01,1,2,91
2021-03-02,1,2,79
2021-03-03,1,2,78
2021-03-04,1,2,99
2021-03-05,1,2,90
2021-03-06,1,2,73
2021-03-07,1,2,70
2021-03-08,1,2,89
2021-03-09,1,2,95
2021-03-10,1,2,76
2021-03-11,1,2,75
2021-03-12,1,2,71
2021-03-13,1,2,46
2021-03-14,1,2,62
2021-03-15,1,2,196
2021-03-16,1,2,75
2021-03-17,1,2,103
2021-03-18,1,2,212
2021-03-19,1,2,100
2021-03-20,1,2,63
2021-03-21,1,2,62
2021-03-22,1,2,96
2021-03-23,1,2,81
2021-03-24,1,2,85
2021-03-25,1,2,192
2021-03-26,1,2,96
2021-03-27,1,2,62
2021-03-28,1,2,61
2021-03-29,1,2,248
2021-03-30,1,2,89
2021-03-31,1,2,80
2021-04-01,1,2,82
2021-04-02,1,2,97
2021-04-03,1,2,60
2021-04-04,1,2,65
2021-04-05,1,2,83
2021-04-06,1,2,77
2021-04-07,1,2,78
2021-04-08,1,2,86
2021-04-09,1,2,94
2021-04-10,1,2,49
2021-04-11,1,2,73
2021-04-12,1,2,88
2021-04-13,1,2,80
2021-04-14,1,2,85
2021-04-15,1,2,87
2021-04-16,1,2,72
2021-04-17,1,2,58
2021-04-18,1,2,59
2021-04-19,1,2,67
2021-04-20,1,2,88
2021-04-21,1,2,75
2021-04-22,1,2,76
2021-04-23,1,2,80
2021-04-24,1,2,61
2021-04-25,1,2,61
2021-04-26,1,2,80
2021-04-27,1,2,82
2021-04-28,1,2,73
2021-04-29,1,2,80
2021-04-30,1,2,83
2021-05-01,1,2,51
2021-05-02,1,2,56
2021-05-03,1,2,82
2021-05-04,1,2,77
2021-05-05,1,2,67
2021-05-06,1,2,88
2021-05-07,1,2,86
2021-05-08,1,2,54
2021-05-09,1,2,151
2021-05-10,1,2,65
2021-05-11,1,2,80
2021-05-12,1,2,71
2021-05-13,1,2,77
2021-05-14,1,2,191
2021-05-15,1,2,54
2021-05-16,1,2,40
2021-05-17,1,2,60
2021-05-18,1,2,73
2021-05-19,1,2,77
2021-05-20,1,2,75
2021-05-21,1,2,58
2021-05-22,1,2,43
2021-05-23,1,2,43
2021-05-24,1,2,57
2021-05-25,1,2,70
2021-05-26,1,2,71
2021-05-27,1,2,67
2021-05-28,1,2,56
2021-05-29,1,2,62
2021-05-30,1,2,39
2021-05-31,1,2,75
2021-06-01,1,2,90
2021-06-02,1,2,74
2021-06-03,1,2,80
2021-06-04,1,2,65
2021-06-05,1,2,51
2021-06-06,1,2,57
2021-06-07,1,2,75
2021-06-08,1,2,81
2021-06-09,1,2,70
2021-06-10,1,2,82
2021-06-11,1,2,65
2021-06-12,1,2,54
2021-06-13,1,2,45
2021-06-14,1,2,58
2021-06-15,1,2,77
2021-06-16,1,2,49
2021-06-17,1,2,64
2021-06-18,1,2,61
2021-06-19,1,2,57
2021-06-20,1,2,53
2021-06-21,1,2,59
2021-06-22,1,2,58
2021-06-23,1,2,63
2021-06-24,1,2,57
2021-06-25,1,2,78
2021-06-26,1,2,29
2021-06-27,1,2,58
2021-06-28,1,2,68
2021-06-29,1,2,69
2021-06-30,1,2,65
2021-07-01,1,2,50
2021-07-02,1,2,69
2021-07-03,1,2,40
2021-07-04,1,2,31
2021-07-05,1,2,70
2021-07-06,1,2,69
2021-07-07,1,2,69
2021-07-08,1,2,67
2021-07-09,1,2,55
2021-07-10,1,2,41
2021-07-11,1,2,45
2021-07-12,1,2,65
2021-07-13,1,2,37
2021-07-14,1,2,56
2021-07-15,1,2,50
2021-07-16,1,2,221
2021-07-17,1,2,175
2021-07-18,1,2,36
2021-07-19,1,2,56
2021-07-20,1,2,65
2021-07-21,1,2,68
2021-07-22,1,2,53
2021-07-23,1,2,54
2021-07-24,1,2,41
2021-07-25,1,2,20
2021-07-26,1,2,42
2021-07-27,1,2,45
2021-07-28,1,2,56
2021-07-29,1,2,50
2021-07-30,1,2,44
2021-07-31,1,2,37
2021-08-01,1,2,2
2021-08-02,1,2,31
2021-08-03,1,2,35
2021-08-04,1,2,51
2021-08-05,1,2,30
2021-08-06,1,2,39
2021-08-07,1,2,11
2021-08-08,1,2,2
2021-08-09,1,2,38
2021-08-10,1,2,31
2021-08-11,1,2,28
2021-08-12,1,2,21
2021-08-13,1,2,32
2021-08-14,1,2,22
2021-08-15,1,2,4
2021-08-16,1,2,21
2021-08-17,1,2,16
2021-08-18,1,2,15
2021-08-19,1,2,28
2021-08-20,1,2,30
2021-08-21,1,2,10
2021-08-22,1,2,5
2021-08-23,1,2,30
2021-08-24,1,2,40
2021-08-25,1,2,38
2021-08-26,1,2,198
2021-08-27,1,2,17
2021-08-28,1,2,0
2021-08-29,1,2,0
2021-08-30,1,2,31
2021-08-31,1,2,28
2021-09-01,1,2,34
2021-09-02,1,2,35
2021-09-03,1,2,154
2021-09-04,1,2,0
2021-09-05,1,2,0
2021-09-06,1,2,28
2021-09-07,1,2,17
2021-09-08,1,2,22
2021-09-09,1,2,10
2021-09-10,1,2,19
2021-09-11,1,2,1
2021-09-12,1,2,0
2021-09-13,1,2,29
2021-09-14,1,2,14
2021-09-15,1,2,25
2021-09-16,1,2,131
2021-09-17,1,2,14
2021-09-18,1,2,0
2021-09-19,1,2,5
2021-09-20,1,2,34
2021-09-21,1,2,25
2021-09-22,1,2,25
2021-09-23,1,2,25
2021-09-24,1,2,11
2021-09-25,1,2,0
2021-09-26,1,2,0
2021-09-27,1,2,30
2021-09-28,1,2,40
2021-09-29,1,2,23
2021-09-30,1,2,26
2021-10-01,1,2,9
2021-10-02,1,2,4
2021-10-03,1,2,15
2021-10-04,1,2,14
2021-10-05,1,2,16
2021-10-06,1,2,27
2021-10-07,1,2,123
2021-10-08,1,2,20
2021-10-09,1,2,0
2021-10-10,1,2,0
2021-10-11,1,2,14
2021-10-12,1,2,16
2021-10-13,1,2,25
2021-10-14,1,2,12
2021-10-15,1,2,15
2021-10-16,1,2,1
2021-10-17,1,2,0
2021-10-18,1,2,7
2021-10-19,1,2,29
2021-10-20,1,2,17
2021-10-21,1,2,11
2021-10-22,1,2,10
2021-10-23,1,2,8
2021-10-24,1,2,0
2021-10-25,1,2,25
2021-10-26,1,2,29
2021-10-27,1,2,18
2021-10-28,1,2,35
2021-10-29,1,2,14
2021-10-30,1,2,4
2021-10-31,1,2,1
2021-11-01,1,2,37
2021-11-02,1,2,20
2021-11-03,1,2,26
2021-11-04,1,2,24
2021-11-05,1,2,10
2021-11-06,1,2,0
2021-11-07,1,2,0
2021-11-08,1,2,25
2021-11-09,1,2,28
2021-11-10,1,2,36
2021-11-11,1,2,5
2021-11-12,1,2,25
2021-11-13,1,2,0
2021-11-14,1,2,8
2021-11-15,1,2,44
2021-11-16,1,2,23
2021-11-17,1,2,20
2021-11-18,1,2,22
2021-11-19,1,2,16
2021-11-20,1,2,0
2021-11-21,1,2,157
2021-11-22,1,2,49
2021-11-23,1,2,19
2021-11-24,1,2,31
2021-11-25,1,2,43
2021-11-26,1,2,28
2021-11-27,1,2,17
2021-11-28,1,2,0
2021-11-29,1,2,28
2021-11-30,1,2,23
2021-12-01,1,2,52
2021-12-02,1,2,53
2021-12-03,1,2,54
2021-12-04,1,2,39
2021-12-05,1,2,13
2021-12-06,1,2,50
2021-12-07,1,2,57
2021-12-08,1,2,40
2021-12-09,1,2,61
2021-12-10,1,2,51
2021-12-11,1,2,33
2021-12-12,1,2,42
2021-12-13,1,2,68
2021-12-14,1,2,158
2021-12-15,1,2,226
2021-12-16,1,2,52
2021-12-17,1,2,59
2021-12-18,1,2,43
2021-12-19,1,2,44
2021-12-20,1,2,63
2021-12-21,1,2,53
2021-12-22,1,2,57
2021-12-23,1,2,57
2021-12-24,1,2,63
2021-12-25,1,2,42
2021-12-26,1,2,42
2021-12-27,1,2,71
2021-12-28,1,2,78
2021-12-29,1,2,62
2021-12-30,1,2,55
2021-12-31,1,2,58
2022-01-01,1,2,20
2022-01-02,1,2,28
2022-01-03,1,2,36
2022-01-04,1,2,57
2022-01-05,1,2,39
2022-01-06,1,2,52
2022-01-07,1,2,46
2022-01-08,1,2,28
2022-01-09,1,2,29
2022-01-10,1,2,38
2022-01-11,1,2,54
2022-01-12,1,2,37
2022-01-13,1,2,42
2022-01-14,1,2,53
2022-01-15,1,2,17
2022-01-16,1,2,10
2022-01-17,1,2,52
2022-01-18,1,2,36
2022-01-19,1,2,55
2022-01-20,1,2,48
2022-01-21,1,2,53
2022-01-22,1,2,31
2022-01-23,1,2,35
2022-01-24,1,2,57
2022-01-25,1,2,43
2022-01-26,1,2,164
2022-01-27,1,2,38
2022-01-28,1,2,58
2022-01-29,1,2,42
2022-01-30,1,2,37
2022-01-31,1,2,63
2022-02-01,1,2,71
2022-02-02,1,2,68
2022-02-03,1,2,70
2022-02-04,1,2,70
2022-02-05,1,2,29
2022-02-06,1,2,40
2022-02-07,1,2,58
2022-02-08,1,2,44
2022-02-09,1,2,58
2022-02-10,1,2,67
2022-02-11,1,2,62
2022-02-12,1,2,35
2022-02-13,1,2,30
2022-02-14,1,2,63
2022-02-15,1,2,57
2022-02-16,1,2,68
2022-02-17,1,2,68
2022-02-18,1,2,63
2022-02-19,1,2,29
2022-02-20,1,2,34
2022-02-21,1,2,75
2022-02-22,1,2,65
2022-02-23,1,2,72
2022-02-24,1,2,53
2022-02-25,1,2,87
2022-02-26,1,2,25
2022-02-27,1,2,44
2022-02-28,1,2,47
2022-03-01,1,2,71
2022-03-02,1,2,55
2022-03-03,1,2,61
2022-03-04,1,2,65
2022-03-05,1,2,47
2022-03-06,1,2,39
2022-03-07,1,2,65
2022-03-08,1,2,65
2022-03-09,1,2,64
2022-03-10,1,2,62
2022-03-11,1,2,59
2022-03-12,1,2,44
2022-03-13,1,2,44
2022-03-14,1,2,58
2022-03-15,1,2,62
2022-03-16,1,2,49
2022-03-17,1,2,62
2022-03-18,1,2,50
2022-03-19,1,2,38
2022-03-20,1,2,33
2022-03-21,1,2,58
2022-03-22,1,2,76
2022-03-23,1,2,55
2022-03-24,1,2,61
2022-03-25,1,2,67
2022-03-26,1,2,26
2022-03-27,1,2,41
2022-03-28,1,2,66
2022-03-29,1,2,55
2022-03-30,1,2,52
2022-03-31,1,2,71
2022-04-01,1,2,48
2022-04-02,1,2,38
2022-04-03,1,2,32
2022-04-04,1,2,44
2022-04-05,1,2,73
2022-04-06,1,2,69
2022-04-07,1,2,74
2022-04-08,1,2,65
2022-04-09,1,2,31
2022-04-10,1,2,37
2022-04-11,1,2,35
2022-04-12,1,2,51
2022-04-13,1,2,61
2022-04-14,1,2,72
2022-04-15,1,2,58
2022-04-16,1,2,43
2022-04-17,1,2,42
2022-04-18,1,2,52
2022-04-19,1,2,52
2022-04-20,1,2,67
2022-04-21,1,2,54
2022-04-22,1,2,65
2022-04-23,1,2,31
2022-04-24,1,2,33
2022-04-25,1,2,64
2022-04-26,1,2,59
2022-04-27,1,2,57
2022-04-28,1,2,52
2022-04-29,1,2,61
2022-04-30,1,2,30
2022-05-01,1,2,41
2022-05-02,1,2,51
2022-05-03,1,2,55
2022-05-04,1,2,63
2022-05-05,1,2,219
2022-05-06,1,2,68
2022-05-07,1,2,18
2022-05-08,1,2,30
2022-05-09,1,2,49
2022-05-10,1,2,51
2022-05-11,1,2,37
2022-05-12,1,2,38
2022-05-13,1,2,32
2022-05-14,1,2,28
2022-05-15,1,2,28
2022-05-16,1,2,66
2022-05-17,1,2,55
2022-05-18,1,2,36
2022-05-19,1,2,57
2022-05-20,1,2,85
2022-05-21,1,2,13
2022-05-22,1,2,44
2022-05-23,1,2,51
2022-05-24,1,2,47
2022-05-25,1,2,46
2022-05-26,1,2,53
2022-05-27,1,2,46
2022-05-28,1,2,18
2022-05-29,1,2,22
2022-05-30,1,2,51
2022-05-31,1,2,54
2022-06-01,1,2,74
2022-06-02,1,2,59
2022-06-03,1,2,69
2022-06-04,1,2,33
2022-06-05,1,2,34
2022-06-06,1,2,55
2022-06-07,1,2,58
2022-06-08,1,2,63
2022-06-09,1,2,51
2022-06-10,1,2,47
2022-06-11,1,2,40
2022-06-12,1,2,39
2022-06-13,1,2,65
2022-06-14,1,2,48
2022-06-15,1,2,50
2022-06-16,1,2,60
2022-06-17,1,2,47
2022-06-18,1,2,34
2022-06-19,1,2,26
2022-06-20,1,2,52
2022-06-21,1,2,40
2022-06-22,1,2,49
2022-06-23,1,2,23
2022-06-24,1,2,58
2022-06-25,1,2,31
2022-06-26,1,2,16
2022-06-27,1,2,61
2022-06-28,1,2,55
2022-06-29,1,2,36
2022-06-30,1,2,40
2022-07-01,1,2,35
2022-07-02,1,2,24
2022-07-03,1,2,16
2022-07-04,1,2,27
2022-07-05,1,2,41
2022-07-06,1,2,49
2022-07-07,1,2,42
2022-07-08,1,2,45
2022-07-09,1,2,19
2022-07-10,1,2,23
2022-07-11,1,2,41
2022-07-12,1,2,37
2022-07-13,1,2,39
2022-07-14,1,2,50
2022-07-15,1,2,42
2022-07-16,1,2,6
2022-07-17,1,2,14
2022-07-18,1,2,38
2022-07-19,1,2,34
2022-07-20,1,2,19
2022-07-21,1,2,27
2022-07-22,1,2,30
2022-07-23,1,2,27
2022-07-24,1,2,14
2022-07-25,1,2,19
2022-07-26,1,2,31
2022-07-27,1,2,42
2022-07-28,1,2,26
2022-07-29,1,2,39
2022-07-30,1,2,0
2022-07-31,1,2,0
2022-08-01,1,2,28
2022-08-02,1,2,13
2022-08-03,1,2,1
2022-08-04,1,2,13
2022-08-05,1,2,18
2022-08-06,1,2,0
2022-08-07,1,2,0
2022-08-08,1,2,9
2022-08-09,1,2,15
2022-08-10,1,2,18
2022-08-11,1,2,5
2022-08-12,1,2,11
2022-08-13,1,2,0
2022-08-14,1,2,0
2022-08-15,1,2,22
2022-08-16,1,2,9
2022-08-17,1,2,0
2022-08-18,1,2,5
2022-08-19,1,2,25
2022-08-20,1,2,0
2022-08-21,1,2,0
2022-08-22,1,2,6
2022-08-23,1,2,8
2022-08-24,1,2,4
2022-08-25,1,2,0
2022-08-26,1,2,11
2022-08-27,1,2,0
2022-08-28,1,2,0
2022-08-29,1,2,9
2022-08-30,1,2,20
2022-08-31,1,2,13
2022-09-01,1,2,11
2022-09-02,1,2,16
2022-09-03,1,2,0
2022-09-04,1,2,0
2022-09-05,1,2,8
2022-09-06,1,2,0
2022-09-07,1,2,6
2022-09-08,1,2,4
2022-09-09,1,2,8
2022-09-10,1,2,0
2022-09-11,1,2,0
2022-09-12,1,2,0
2022-09-13,1,2,11
2022-09-14,1,2,148
2022-09-15,1,2,12
2022-09-16,1,2,7
2022-09-17,1,2,0
2022-09-18,1,2,0
2022-09-19,1,2,13
2022-09-20,1,2,15
2022-09-21,1,2,0
2022-09-22,1,2,0
2022-09-23,1,2,139
2022-09-24,1,2,0
2022-09-25,1,2,128
2022-09-26,1,2,0
2022-09-27,1,2,0
2022-09-28,1,2,0
2022-09-29,1,2,0
2022-09-30,1,2,0
2022-10-01,1,2,0
2022-10-02,1,2,127
2022-10-03,1,2,1
2022-10-04,1,2,1
2022-10-05,1,2,5
2022-10-06,1,2,5
2022-10-07,1,2,0
2022-10-08,1,2,0
2022-10-09,1,2,0
2022-10-10,1,2,0
2022-10-11,1,2,0
2022-10-12,1,2,0
2022-10-13,1,2,0
2022-10-14,1,2,0
2022-10-15,1,2,0
2022-10-16,1,2,0
2022-10-17,1,2,2
2022-10-18,1,2,0
2022-10-19,1,2,5
2022-10-20,1,2,0
2022-10-21,1,2,0
2022-10-22,1,2,0
2022-10-23,1,2,0
2022-10-24,1,2,0
2022-10-25,1,2,9
2022-10-26,1,2,0
2022-10-27,1,2,0
2022-10-28,1,2,11
2022-10-29,1,2,0
2022-10-30,1,2,0
2022-10-31,1,2,0
2022-11-01,1,2,0
2022-11-02,1,2,11
2022-11-03,1,2,11
2022-11-04,1,2,19
2022-11-05,1,2,1
2022-11-06,1,2,0
2022-11-07,1,2,10
2022-11-08,1,2,0
2022-11-09,1,2,6
2022-11-10,1,2,9
2022-11-11,1,2,0
2022-11-12,1,2,0
2022-11-13,1,2,0
2022-11-14,1,2,10
2022-11-15,1,2,20
2022-11-16,1,2,19
2022-11-17,1,2,0
2022-11-18,1,2,3
2022-11-19,1,2,0
2022-11-20,1,2,0
2022-11-21,1,2,10
2022-11-22,1,2,0
2022-11-23,1,2,2
2022-11-24,1,2,19
2022-11-25,1,2,6
2022-11-26,1,2,61
2022-11-27,1,2,0
2022-11-28,1,2,8
2022-11-29,1,2,6
2022-11-30,1,2,4
2022-12-01,1,2,47
2022-12-02,1,2,50
2022-12-03,1,2,14
2022-12-04,1,2,6
2022-12-05,1,2,26
2022-12-06,1,2,33
2022-12-07,1,2,52
2022-12-08,1,2,38
2022-12-09,1,2,46
2022-12-10,1,2,24
2022-12-11,1,2,20
2022-12-12,1,2,28
2022-12-13,1,2,48
2022-12-14,1,2,28
2022-12-15,1,2,32
2022-12-16,1,2,42
2022-12-17,1,2,14
2022-12-18,1,2,163
2022-12-19,1,2,50
2022-12-20,1,2,42
2022-12-21,1,2,34
2022-12-22,1,2,42
2022-12-23,1,2,29
2022-12-24,1,2,33
2022-12-25,1,2,15
2022-12-26,1,2,41
2022-12-27,1,2,55
2022-12-28,1,2,23
2022-12-29,1,2,55
2022-12-30,1,2,48
2022-12-31,1,2,37
2023-01-01,1,2,0
2023-01-02,1,2,27
2023-01-03,1,2,16
2023-01-04,1,2,34
2023-01-05,1,2,34
2023-01-06,1,2,40
2023-01-07,1,2,4
2023-01-08,1,2,21
2023-01-09,1,2,18
2023-01-10,1,2,27
2023-01-11,1,2,19
2023-01-12,1,2,29
2023-01-13,1,2,21
2023-01-14,1,2,16
2023-01-15,1,2,11
2023-01-16,1,2,20
2023-01-17,1,2,37
2023-01-18,1,2,43
2023-01-19,1,2,35
2023-01-20,1,2,20
2023-01-21,1,2,8
2023-01-22,1,2,15
2023-01-23,1,2,140
2023-01-24,1,2,39
2023-01-25,1,2,41
2023-01-26,1,2,45
2023-01-27,1,2,29
2023-01-28,1,2,13
2023-01-29,1,2,4
2023-01-30,1,2,33
2023-01-31,1,2,31
2023-02-01,1,2,18
2023-02-02,1,2,30
2023-02-03,1,2,34
2023-02-04,1,2,22
2023-02-05,1,2,31
2023-02-06,1,2,30
2023-02-07,1,2,39
2023-02-08,1,2,42
2023-02-09,1,2,58
2023-02-10,1,2,34
2023-02-11,1,2,9
2023-02-12,1,2,13
2023-02-13,1,2,32
2023-02-14,1,2,45
2023-02-15,1,2,48
2023-02-16,1,2,42
2023-02-17,1,2,42
2023-02-18,1,2,30
2023-02-19,1,2,17
2023-02-20,1,2,48
2023-02-21,1,2,39
2023-02-22,1,2,32
2023-02-23,1,2,52
2023-02-24,1,2,44
2023-02-25,1,2,29
2023-02-26,1,2,23
2023-02-27,1,2,47
2023-02-28,1,2,36
2023-03-01,1,2,65
2023-03-02,1,2,47
2023-03-03,1,2,55
2023-03-04,1,2,20
2023-03-05,1,2,181
2023-03-06,1,2,40
2023-03-07,1,2,39
2023-03-08,1,2,43
2023-03-09,1,2,33
2023-03-10,1,2,40
2023-03-11,1,2,25
2023-03-12,1,2,26
2023-03-13,1,2,47
2023-03-14,1,2,56
2023-03-15,1,2,48
2023-03-16,1,2,56
2023-03-17,1,2,64
2023-03-18,1,2,30
2023-03-19,1,2,12
2023-03-20,1,2,47
2023-03-21,1,2,46
2023-03-22,1,2,58
2023-03-23,1,2,44
2023-03-24,1,2,38
2023-03-25,1,2,19
2023-03-26,1,2,12
2023-03-27,1,2,21
2023-03-28,1,2,62
2023-03-29,1,2,45
2023-03-30,1,2,35
2023-03-31,1,2,59
2023-04-01,1,2,38
2023-04-02,1,2,24
2023-04-03,1,2,34
2023-04-04,1,2,41
2023-04-05,1,2,43
2023-04-06,1,2,45
2023-04-07,1,2,36
2023-04-08,1,2,30
2023-04-09,1,2,4
2023-04-10,1,2,174
2023-04-11,1,2,59
2023-04-12,1,2,45
2023-04-13,1,2,48
2023-04-14,1,2,32
2023-04-15,1,2,16
2023-04-16,1,2,26
2023-04-17,1,2,52
2023-04-18,1,2,35
2023-04-19,1,2,32
2023-04-20,1,2,47
2023-04-21,1,2,39
2023-04-22,1,2,7
2023-04-23,1,2,5
2023-04-24,1,2,37
2023-04-25,1,2,50
2023-04-26,1,2,51
2023-04-27,1,2,43
2023-04-28,1,2,42
2023-04-29,1,2,15
2023-04-30,1,2,0
2023-05-01,1,2,49
2023-05-02,1,2,43
2023-05-03,1,2,32
2023-05-04,1,2,50
2023-05-05,1,2,29
2023-05-06,1,2,26
2023-05-07,1,2,1
2023-05-08,1,2,59
2023-05-09,1,2,26
2023-05-10,1,2,47
2023-05-11,1,2,32
2023-05-12,1,2,42
2023-05-13,1,2,29
2023-05-14,1,2,11
2023-05-15,1,2,56
2023-05-16,1,2,50
2023-05-17,1,2,22
2023-05-18,1,2,34
2023-05-19,1,2,32
2023-05-20,1,2,12
2023-05-21,1,2,8
2023-05-22,1,2,25
2023-05-23,1,2,32
2023-05-24,1,2,37
2023-05-25,1,2,10
2023-05-26,1,2,39
2023-05-27,1,2,10
2023-05-28,1,2,21
2023-05-29,1,2,26
2023-05-30,1,2,25
2023-05-31,1,2,22
2023-06-01,1,2,44
2023-06-02,1,2,24
2023-06-03,1,2,10
2023-06-04,1,2,18
2023-06-05,1,2,25
2023-06-06,1,2,38
2023-06-07,1,2,48
2023-06-08,1,2,46
2023-06-09,1,2,35
2023-06-10,1,2,21
2023-06-11,1,2,17
2023-06-12,1,2,36
2023-06-13,1,2,39
2023-06-14,1,2,30
2023-06-15,1,2,31
2023-06-16,1,2,36
2023-06-17,1,2,10
2023-06-18,1,2,19
2023-06-19,1,2,38
2023-06-20,1,2,37
2023-06-21,1,2,35
2023-06-22,1,2,31
2023-06-23,1,2,35
2023-06-24,1,2,15
2023-06-25,1,2,9
2023-06-26,1,2,21
2023-06-27,1,2,27
2023-06-28,1,2,14
2023-06-29,1,2,37
2023-06-30,1,2,32
2023-07-01,1,2,0
2023-07-02,1,2,0
2023-07-03,1,2,35
2023-07-04,1,2,18
2023-07-05,1,2,10
2023-07-06,1,2,13
2023-07-07,1,2,19
2023-07-08,1,2,0
2023-07-09,1,2,0
2023-07-10,1,2,26
2023-07-11,1,2,15
2023-07-12,1,2,23
2023-07-13,1,2,9
2023-07-14,1,2,29
2023-07-15,1,2,0
2023-07-16,1,2,0
2023-07-17,1,2,16
2023-07-18,1,2,19
2023-07-19,1,2,23
2023-07-20,1,2,12
2023-07-21,1,2,22
2023-07-22,1,2,2
2023-07-23,1,2,0
2023-07-24,1,2,28
2023-07-25,1,2,16
2023-07-26,1,2,10
2023-07-27,1,2,13
2023-07-28,1,2,27
2023-07-29,1,2,0
2023-07-30,1,2,0
2023-07-31,1,2,14
2023-08-01,1,2,6
2023-08-02,1,2,1
2023-08-03,1,2,3
2023-08-04,1,2,0
2023-08-05,1,2,0
2023-08-06,1,2,0
2023-08-07,1,2,0
2023-08-08,1,2,0
2023-08-09,1,2,0
2023-08-10,1,2,0
2023-08-11,1,2,0
2023-08-12,1,2,0
2023-08-13,1,2,0
2023-08-14,1,2,0
2023-08-15,1,2,0
2023-08-16,1,2,4
2023-08-17,1,2,0
2023-08-18,1,2,0
2023-08-19,1,2,0
2023-08-20,1,2,0
2023-08-21,1,2,4
2023-08-22,1,2,0
2023-08-23,1,2,0
2023-08-24,1,2,0
2023-08-25,1,2,146
2023-08-26,1,2,0
2023-08-27,1,2,0
2023-08-28,1,2,0
2023-08-29,1,2,0
2023-08-30,1,2,0
2023-08-31,1,2,0
2023-09-01,1,2,0
2023-09-02,1,2,0
2023-09-03,1,2,0
2023-09-04,1,2,0
2023-09-05,1,2,0
2023-09-06,1,2,3
2023-09-07,1,2,0
2023-09-08,1,2,0
2023-09-09,1,2,0
2023-09-10,1,2,0
2023-09-11,1,2,0
2023-09-12,1,2,113
2023-09-13,1,2,0
2023-09-14,1,2,0
2023-09-15,1,2,87
2023-09-16,1,2,0
2023-09-17,1,2,0
2023-09-18,1,2,0
2023-09-19,1,2,0
2023-09-20,1,2,0
2023-09-21,1,2,0
2023-09-22,1,2,0
2023-09-23,1,2,0
2023-09-24,1,2,0
2023-09-25,1,2,0
2023-09-26,1,2,0
2023-09-27,1,2,0
2023-09-28,1,2,0
2023-09-29,1,2,0
2023-09-30,1,2,0
2023-10-01,1,2,0
2023-10-02,1,2,0
2023-10-03,1,2,0
2023-10-04,1,2,0
2023-10-05,1,2,0
2023-10-06,1,2,0
2023-10-07,1,2,0
2023-10-08,1,2,0
2023-10-09,1,2,0
2023-10-10,1,2,0
2023-10-11,1,2,0
2023-10-12,1,2,0
2023-10-13,1,2,0
2023-10-14,1,2,0
2023-10-15,1,2,0
2023-10-16,1,2,0
2023-10-17,1,2,0
2023-10-18,1,2,0
2023-10-19,1,2,0
2023-10-20,1,2,0
2023-10-21,1,2,0
2023-10-22,1,2,0
2023-10-23,1,2,0
2023-10-24,1,2,0
2023-10-25,1,2,0
2023-10-26,1,2,0
2023-10-27,1,2,0
2023-10-28,1,2,0
2023-10-29,1,2,0
2023-10-30,1,2,116
2023-10-31,1,2,0
2023-11-01,1,2,0
2023-11-02,1,2,0
2023-11-03,1,2,0
2023-11-04,1,2,83
2023-11-05,1,2,0
2023-11-06,1,2,0
2023-11-07,1,2,0
2023-11-08,1,2,0
2023-11-09,1,2,0
2023-11-10,1,2,0
2023-11-11,1,2,0
2023-11-12,1,2,0
2023-11-13,1,2,0
2023-11-14,1,2,0
2023-11-15,1,2,0
2023-11-16,1,2,0
2023-11-17,1,2,0
2023-11-18,1,2,0
2023-11-19,1,2,0
2023-11-20,1,2,0
2023-11-21,1,2,0
2023-11-22,1,2,0
